leading_item_id,following_item_id,value
QJQJSWFU,ZXERAXWP,55805
QKXNTIIB,AANGBULD,448811
QKXNTIIB,AHMDUILJ,141416
QKXNTIIB,APQGTRMF,75897
QKXNTIIB,ATLDMDBO,36476476
QKXNTIIB,AXULOHBQ,116353
QKXNTIIB,BLANHGYY,81333
QKXNTIIB,BSRMSVTC,284557
QKXNTIIB,BUZIIBYG,19336100
QKXNTIIB,CCLHWFWF,14374840
QKXNTIIB,DBWLZWNK,173618
QKXNTIIB,DJBLNPNC,24112
QKXNTIIB,DNMPSKTB,4943376
QKXNTIIB,DUCMGGNW,902807
QKXNTIIB,ELQGMQWE,659196
QKXNTIIB,EVBVXETX,5057552
QKXNTIIB,FDXPMYGF,25316
QKXNTIIB,FQCLOEXA,2340761
QKXNTIIB,FRHNWLNI,925782
QKXNTIIB,FTSVTTSR,176680
QKXNTIIB,FWUCPMMW,18697
QKXNTIIB,GKQIJYDH,4980792
QKXNTIIB,GYHKIVQT,36162076
QKXNTIIB,IGDVVKUD,24029
QKXNTIIB,JBVHSUWY,415949
QKXNTIIB,JSLXRQOK,17844
QKXNTIIB,KJNSOAHR,27172822
QKXNTIIB,LLHREMKS,73692
QKXNTIIB,NAQIHUKZ,42888
QKXNTIIB,PYZMVUWD,23324
QKXNTIIB,QJQJSWFU,140640
QKXNTIIB,RCBZUSIM,11002
QKXNTIIB,SAAYMURU,55599
QKXNTIIB,SNHYOVBM,287889
QKXNTIIB,STZDBITS,22412130
QKXNTIIB,SUOYXCHP,23174
QKXNTIIB,TGOELCAG,310908
QKXNTIIB,VBYCLTYZ,441973
QKXNTIIB,VUAFAIYJ,878678
QKXNTIIB,WPQXWHYO,22664428
QKXNTIIB,WQMVCOEM,22128
QKXNTIIB,XIIEJNEE,72315
QKXNTIIB,XUOIQPFL,2324468
QKXNTIIB,YSYHGLQK,28931
QKXNTIIB,ZCELVYQU,215028
QKXNTIIB,ZGJXVMNI,2573159
QKXNTIIB,ZXERAXWP,44167
QRKRBYJL,AANGBULD,452952
QRKRBYJL,AHMDUILJ,140037
QRKRBYJL,APQGTRMF,103453
QRKRBYJL,ATLDMDBO,41844696
QRKRBYJL,AXULOHBQ,104171
QRKRBYJL,BEZYMBBT,3187469
QRKRBYJL,BJALXPFS,150832
QRKRBYJL,BLANHGYY,80089
QRKRBYJL,BSRMSVTC,272488
QRKRBYJL,BTMOEMEP,4365414
QRKRBYJL,DBWLZWNK,185299
QRKRBYJL,DEWLVASR,403093
QRKRBYJL,DNMPSKTB,5220062
QRKRBYJL,ELQGMQWE,658162
QRKRBYJL,EVBVXETX,5146310
QRKRBYJL,FCYBOAXC,110430016
QRKRBYJL,FDXPMYGF,15100
QRKRBYJL,FITUEHWN,112532
QRKRBYJL,FQCLOEXA,2330834
QRKRBYJL,FRHNWLNI,941427
QRKRBYJL,GYHKIVQT,35707364
QRKRBYJL,HXYSSRXE,4852520
QRKRBYJL,JBVHSUWY,418947
QRKRBYJL,JPBRUTWP,6384298
QRKRBYJL,KEUWZRKO,743046
QRKRBYJL,KJNSOAHR,28232858
QRKRBYJL,LPHPPJUG,1195929
QRKRBYJL,LRVGFDFM,2329232
QRKRBYJL,LTOYKIML,377454
QRKRBYJL,LUENUFGA,3272798
QRKRBYJL,MIRCVAMV,77923
QRKRBYJL,NZKBIBNU,270550
QRKRBYJL,OGAFEHLU,40730
QRKRBYJL,OKMBFVKS,1858403
QRKRBYJL,OXKURKXR,137584
QRKRBYJL,PYZMVUWD,17088
QRKRBYJL,QJQJSWFU,134056
QRKRBYJL,QVLMOEYE,1166072
QRKRBYJL,RAWUKQMJ,3659825
QRKRBYJL,RCBZUSIM,47645
QRKRBYJL,RJGPVEXX,610843
QRKRBYJL,SAHWCZNH,1699820
QRKRBYJL,SDWAYPIK,5638244
QRKRBYJL,UGEQLMXM,255914
QRKRBYJL,UIFPPCLR,134167
QRKRBYJL,UXSPKBJR,359031
QRKRBYJL,VBYCLTYZ,415953
QRKRBYJL,VMAQSTJE,10659
QRKRBYJL,VWMBASNE,128744
QRKRBYJL,WBLJNPZQ,139264
QRKRBYJL,WPQXWHYO,20858556
QRKRBYJL,WQMVCOEM,23324
QRKRBYJL,XIFHSOWQ,89645
QRKRBYJL,XIPPENFQ,120462
QRKRBYJL,XUOIQPFL,2365437
QRKRBYJL,ZCELVYQU,217507
QRKRBYJL,ZGJXVMNI,2570073
QRKRBYJL,ZKENOUDA,421215
QRKRBYJL,ZXERAXWP,54314
QVLMOEYE,APQGTRMF,69910
QVLMOEYE,ATLDMDBO,37574324
QVLMOEYE,AXULOHBQ,113460
QVLMOEYE,BEZYMBBT,3189636
QVLMOEYE,BJALXPFS,158725
QVLMOEYE,BLANHGYY,81185
QVLMOEYE,BSRMSVTC,272446
QVLMOEYE,BTMOEMEP,4676664
QVLMOEYE,CCLHWFWF,13921728
QVLMOEYE,DBWLZWNK,170312
QVLMOEYE,DEWLVASR,398254
QVLMOEYE,DJBLNPNC,22500
QVLMOEYE,DNMPSKTB,5264979
QVLMOEYE,ELQGMQWE,684392
QVLMOEYE,EVBVXETX,5144518
QVLMOEYE,FCYBOAXC,112676264
QVLMOEYE,FDXPMYGF,19779
QVLMOEYE,FITUEHWN,116021
QVLMOEYE,FQCLOEXA,2312816
QVLMOEYE,FRHNWLNI,902414
QVLMOEYE,GYHKIVQT,34490728
QVLMOEYE,HCDTGMST,115736
QVLMOEYE,HXYSSRXE,4778722
QVLMOEYE,IGDVVKUD,30172
QVLMOEYE,JBVHSUWY,414927
QVLMOEYE,JERHKLYW,30273
QVLMOEYE,JPBRUTWP,6855282
QVLMOEYE,KEUWZRKO,779869
QVLMOEYE,KJNSOAHR,27801722
QVLMOEYE,LPHPPJUG,1194381
QVLMOEYE,LRVGFDFM,2208911
QVLMOEYE,LSOIUSXD,242314
QVLMOEYE,LTOYKIML,385431
QVLMOEYE,LUENUFGA,3428947
QVLMOEYE,MIRCVAMV,76180
QVLMOEYE,NZKBIBNU,272592
QVLMOEYE,OGAFEHLU,40239
QVLMOEYE,OKMBFVKS,1921597
QVLMOEYE,PYZMVUWD,20381
QVLMOEYE,QRKRBYJL,2017784
QVLMOEYE,RAWUKQMJ,3682036
QVLMOEYE,RCBZUSIM,50760
QVLMOEYE,RJGPVEXX,591552
QVLMOEYE,ROACSLMG,2114685
QVLMOEYE,SAHWCZNH,1688898
QVLMOEYE,SDWAYPIK,5735680
QVLMOEYE,SUOYXCHP,33115
QVLMOEYE,UGEQLMXM,255837
QVLMOEYE,UIFPPCLR,141297
QVLMOEYE,UXSPKBJR,380849
QVLMOEYE,VBYCLTYZ,461112
QVLMOEYE,VMAQSTJE,14157
QVLMOEYE,VUAFAIYJ,873423
QVLMOEYE,VWMBASNE,127768
QVLMOEYE,WBLJNPZQ,138728
QVLMOEYE,WPQXWHYO,21467308
QVLMOEYE,WQMVCOEM,24747
QVLMOEYE,XIFHSOWQ,88516
QVLMOEYE,XIPPENFQ,126612
QVLMOEYE,XUOIQPFL,2422694
QVLMOEYE,ZGJXVMNI,2597033
QVLMOEYE,ZKENOUDA,419535
QVLMOEYE,ZXERAXWP,56638
RAWUKQMJ,AANGBULD,447477
RAWUKQMJ,APQGTRMF,65988
RAWUKQMJ,ATLDMDBO,37263980
RAWUKQMJ,AXULOHBQ,110968
RAWUKQMJ,BLANHGYY,78666
RAWUKQMJ,BSRMSVTC,275992
RAWUKQMJ,BTMOEMEP,4734096
RAWUKQMJ,CCLHWFWF,14110735
RAWUKQMJ,DDEXPPXU,76
RAWUKQMJ,DEWLVASR,389821
RAWUKQMJ,DJBLNPNC,18511
RAWUKQMJ,DNMPSKTB,5389528
RAWUKQMJ,ELQGMQWE,658496
RAWUKQMJ,EVBVXETX,5147136
RAWUKQMJ,FCYBOAXC,113096136
RAWUKQMJ,FDXPMYGF,22815
RAWUKQMJ,FITUEHWN,114826
RAWUKQMJ,FQCLOEXA,2324992
RAWUKQMJ,FRHNWLNI,906165
RAWUKQMJ,GKQIJYDH,4764202
RAWUKQMJ,GYHKIVQT,29016866
RAWUKQMJ,HXYSSRXE,4971926
RAWUKQMJ,JBVHSUWY,402526
RAWUKQMJ,KEUWZRKO,816056
RAWUKQMJ,KJNSOAHR,27038092
RAWUKQMJ,LLHREMKS,77380
RAWUKQMJ,LPHPPJUG,1159468
RAWUKQMJ,LUENUFGA,3549928
RAWUKQMJ,MBSBZBXA,3916986
RAWUKQMJ,MIRCVAMV,88628
RAWUKQMJ,NZKBIBNU,268272
RAWUKQMJ,OKMBFVKS,1843063
RAWUKQMJ,OXKURKXR,135472
RAWUKQMJ,PYZMVUWD,22967
RAWUKQMJ,QJQJSWFU,128802
RAWUKQMJ,QRKRBYJL,2001418
RAWUKQMJ,RCBZUSIM,879
RAWUKQMJ,RJGPVEXX,595142
RAWUKQMJ,SAHWCZNH,1657802
RAWUKQMJ,SDWAYPIK,5472047
RAWUKQMJ,SNHYOVBM,284099
RAWUKQMJ,SUOYXCHP,27248
RAWUKQMJ,UGEQLMXM,262978
RAWUKQMJ,UIFPPCLR,138487
RAWUKQMJ,UXSPKBJR,383321
RAWUKQMJ,VMAQSTJE,17892
RAWUKQMJ,WHPUAOID,40106
RAWUKQMJ,WPQXWHYO,18800146
RAWUKQMJ,WQMVCOEM,14225
RAWUKQMJ,XIFHSOWQ,95793
RAWUKQMJ,XIPPENFQ,131052
RAWUKQMJ,XUOIQPFL,2337764
RAWUKQMJ,ZCELVYQU,218789
RAWUKQMJ,ZGJXVMNI,2561248
RAWUKQMJ,ZKENOUDA,413448
RAWUKQMJ,ZXERAXWP,53475
RCBZUSIM,AHMDUILJ,141714
RCBZUSIM,APQGTRMF,77269
RCBZUSIM,ATLDMDBO,39880096
RCBZUSIM,AXULOHBQ,118245
RCBZUSIM,BEZYMBBT,3298095
RCBZUSIM,BJALXPFS,164007
RCBZUSIM,BLANHGYY,84980
RCBZUSIM,BSRMSVTC,292396
RCBZUSIM,BTMOEMEP,5352192
RCBZUSIM,BUZIIBYG,17417756
RCBZUSIM,DDEXPPXU,3696
RCBZUSIM,DEWLVASR,385886
RCBZUSIM,DJBLNPNC,25420
RCBZUSIM,DNMPSKTB,5569585
RCBZUSIM,EVBVXETX,5055978
RCBZUSIM,FDXPMYGF,25927
RCBZUSIM,FITUEHWN,108194
RCBZUSIM,FQCLOEXA,2383749
RCBZUSIM,GKQIJYDH,4547164
RCBZUSIM,GYHKIVQT,35326656
RCBZUSIM,HCDTGMST,110887
RCBZUSIM,HXYSSRXE,5622405
RCBZUSIM,IGDVVKUD,32268
RCBZUSIM,JPBRUTWP,6501670
RCBZUSIM,KEUWZRKO,866893
RCBZUSIM,KJNSOAHR,25013238
RCBZUSIM,LPHPPJUG,1198304
RCBZUSIM,LRVGFDFM,2346999
RCBZUSIM,LSOIUSXD,255206
RCBZUSIM,LUENUFGA,3589457
RCBZUSIM,MBSBZBXA,3925196
RCBZUSIM,MIRCVAMV,88899
RCBZUSIM,NZKBIBNU,260371
RCBZUSIM,OGAFEHLU,47809
RCBZUSIM,OJIFIHMZ,3357424
RCBZUSIM,OKMBFVKS,1932520
RCBZUSIM,OXKURKXR,144745
RCBZUSIM,PYZMVUWD,23421
RCBZUSIM,QJQJSWFU,140212
RCBZUSIM,QRKRBYJL,2088454
RCBZUSIM,QVLMOEYE,1227236
RCBZUSIM,RAWUKQMJ,3626802
RCBZUSIM,RJGPVEXX,588256
RCBZUSIM,SAHWCZNH,1743085
RCBZUSIM,SDWAYPIK,5333903
RCBZUSIM,SNHYOVBM,282422
RCBZUSIM,UGEQLMXM,264663
RCBZUSIM,UIFPPCLR,145932
RCBZUSIM,UQYUIVVR,6048988
RCBZUSIM,VMAQSTJE,21209
RCBZUSIM,VWMBASNE,147663
RCBZUSIM,WBLJNPZQ,156856
RCBZUSIM,WPQXWHYO,20365316
RCBZUSIM,WQMVCOEM,26858
RCBZUSIM,XIFHSOWQ,98836
RCBZUSIM,XIIEJNEE,73899
RCBZUSIM,XIPPENFQ,131771
RCBZUSIM,XUOIQPFL,2566092
RCBZUSIM,YSYHGLQK,30110
RCBZUSIM,ZCELVYQU,225893
RCBZUSIM,ZGJXVMNI,2603330
RCBZUSIM,ZKENOUDA,406116
RCBZUSIM,ZXERAXWP,50177
RJGPVEXX,AANGBULD,442275
RJGPVEXX,AHMDUILJ,144056
RJGPVEXX,APQGTRMF,76506
RJGPVEXX,BJALXPFS,159279
RJGPVEXX,BSRMSVTC,287818
RJGPVEXX,BTMOEMEP,4631532
RJGPVEXX,DBWLZWNK,186583
RJGPVEXX,DDEXPPXU,5171
RJGPVEXX,DEWLVASR,387192
RJGPVEXX,DNMPSKTB,4878272
RJGPVEXX,EVBVXETX,5112369
RJGPVEXX,FCYBOAXC,111465512
RJGPVEXX,FITUEHWN,107286
RJGPVEXX,FRHNWLNI,906172
RJGPVEXX,FWUCPMMW,27007
RJGPVEXX,GKQIJYDH,4644882
RJGPVEXX,GYHKIVQT,27163432
RJGPVEXX,HCDTGMST,117632
RJGPVEXX,JBVHSUWY,418673
RJGPVEXX,JSLXRQOK,28632
RJGPVEXX,KAGJCHMR,39008
RJGPVEXX,KEUWZRKO,1645595
RJGPVEXX,KJNSOAHR,23133710
RJGPVEXX,LPHPPJUG,1167046
RJGPVEXX,LSOIUSXD,237186
RJGPVEXX,LTOYKIML,376508
RJGPVEXX,LUENUFGA,3637812
RJGPVEXX,MIRCVAMV,91035
RJGPVEXX,NAQIHUKZ,48567
RJGPVEXX,OGAFEHLU,42291
RJGPVEXX,OJIFIHMZ,3333790
RJGPVEXX,OKMBFVKS,1918158
RJGPVEXX,OXKURKXR,139758
RJGPVEXX,PYZMVUWD,23122
RJGPVEXX,QJQJSWFU,140126
RJGPVEXX,QVLMOEYE,1174482
RJGPVEXX,RAWUKQMJ,3640669
RJGPVEXX,SAAYMURU,57405
RJGPVEXX,SAHWCZNH,1717329
RJGPVEXX,SDWAYPIK,5535810
RJGPVEXX,UIFPPCLR,144219
RJGPVEXX,UQYUIVVR,5368254
RJGPVEXX,VBYCLTYZ,438190
RJGPVEXX,VMAQSTJE,16459
RJGPVEXX,VUAFAIYJ,873720
RJGPVEXX,VWMBASNE,159379
RJGPVEXX,WHPUAOID,53081
RJGPVEXX,WPQXWHYO,19318944
RJGPVEXX,WQMVCOEM,30268
RJGPVEXX,XIFHSOWQ,101226
RJGPVEXX,XIPPENFQ,138790
RJGPVEXX,XUOIQPFL,2488579
RJGPVEXX,YSYHGLQK,27431
RJGPVEXX,ZCELVYQU,217039
RJGPVEXX,ZKENOUDA,412468
ROACSLMG,AANGBULD,451046
ROACSLMG,AHMDUILJ,141182
ROACSLMG,APQGTRMF,75238
ROACSLMG,ATLDMDBO,40201656
ROACSLMG,AXULOHBQ,118586
ROACSLMG,BEZYMBBT,3194696
ROACSLMG,BJALXPFS,154782
ROACSLMG,BLANHGYY,79034
ROACSLMG,BSRMSVTC,270149
ROACSLMG,BTMOEMEP,4486138
ROACSLMG,DBWLZWNK,173954
ROACSLMG,DDEXPPXU,4741
ROACSLMG,DEWLVASR,393002
ROACSLMG,DJBLNPNC,25474
ROACSLMG,DNMPSKTB,4844320
ROACSLMG,EVBVXETX,5108330
ROACSLMG,FCYBOAXC,112129024
ROACSLMG,FDXPMYGF,25949
ROACSLMG,FITUEHWN,112857
ROACSLMG,FQCLOEXA,2314002
ROACSLMG,FRHNWLNI,924060
ROACSLMG,FTSVTTSR,188927
ROACSLMG,FWUCPMMW,32062
ROACSLMG,GYHKIVQT,36697248
ROACSLMG,HXYSSRXE,4936969
ROACSLMG,IGDVVKUD,18256
ROACSLMG,JERHKLYW,29830
ROACSLMG,JPBRUTWP,6163212
ROACSLMG,JSLXRQOK,28148
ROACSLMG,KAGJCHMR,35876
ROACSLMG,KEUWZRKO,823008
ROACSLMG,KJNSOAHR,25826364
ROACSLMG,LLHREMKS,78543
ROACSLMG,LPHPPJUG,1177316
ROACSLMG,LUENUFGA,3486483
ROACSLMG,MIRCVAMV,89417
ROACSLMG,OGAFEHLU,45500
ROACSLMG,OJIFIHMZ,3330550
ROACSLMG,PYZMVUWD,17723
ROACSLMG,QJQJSWFU,138055
ROACSLMG,QRKRBYJL,2051174
ROACSLMG,QVLMOEYE,1202721
ROACSLMG,RJGPVEXX,597603
ROACSLMG,SAAYMURU,52867
ROACSLMG,SAHWCZNH,1701386
ROACSLMG,SDWAYPIK,5343114
ROACSLMG,SNHYOVBM,286593
ROACSLMG,TGOELCAG,313260
ROACSLMG,UGEQLMXM,254786
ROACSLMG,UIFPPCLR,141985
ROACSLMG,UXSPKBJR,362673
ROACSLMG,VBYCLTYZ,432946
ROACSLMG,VMAQSTJE,19847
ROACSLMG,WPQXWHYO,22018214
ROACSLMG,XIFHSOWQ,98239
ROACSLMG,XIPPENFQ,135609
ROACSLMG,XMKRPGLB,793599
ROACSLMG,XUOIQPFL,2373356
ROACSLMG,ZGJXVMNI,2609208
ROACSLMG,ZKENOUDA,413418
SAAYMURU,AHMDUILJ,137916
SAAYMURU,AXULOHBQ,124595
SAAYMURU,BJALXPFS,164062
SAAYMURU,BSRMSVTC,301175
SAAYMURU,BTMOEMEP,4503517
SAAYMURU,DBWLZWNK,190163
SAAYMURU,DJBLNPNC,26170
SAAYMURU,DNMPSKTB,4976538
SAAYMURU,DUCMGGNW,907552
SAAYMURU,FCYBOAXC,111805416
SAAYMURU,FDXPMYGF,27390
SAAYMURU,FWUCPMMW,30717
SAAYMURU,GYHKIVQT,36648592
SAAYMURU,HCDTGMST,115672
SAAYMURU,HXYSSRXE,5181784
SAAYMURU,IGDVVKUD,25472
SAAYMURU,JBVHSUWY,408963
SAAYMURU,JERHKLYW,30886
SAAYMURU,JSLXRQOK,23482
SAAYMURU,LPHPPJUG,1201748
SAAYMURU,LRVGFDFM,2346999
SAAYMURU,LTOYKIML,391470
SAAYMURU,MBSBZBXA,4024218
SAAYMURU,MIRCVAMV,88899
SAAYMURU,NAQIHUKZ,49081
SAAYMURU,NZKBIBNU,286806
SAAYMURU,OGAFEHLU,47306
SAAYMURU,OJIFIHMZ,3363360
SAAYMURU,OXKURKXR,136852
SAAYMURU,QJQJSWFU,143161
SAAYMURU,QKXNTIIB,1280698
SAAYMURU,QVLMOEYE,1163474
SAAYMURU,RJGPVEXX,652804
SAAYMURU,SDWAYPIK,5267586
SAAYMURU,SNHYOVBM,291416
SAAYMURU,STZDBITS,18813874
SAAYMURU,TGOELCAG,316563
SAAYMURU,UIFPPCLR,146071
SAAYMURU,UQYUIVVR,5993210
SAAYMURU,UXSPKBJR,402827
SAAYMURU,VMAQSTJE,26051
SAAYMURU,VUAFAIYJ,860056
SAAYMURU,VWMBASNE,143003
SAAYMURU,WHPUAOID,51218
SAAYMURU,XIFHSOWQ,103014
SAAYMURU,XIIEJNEE,76921
SAAYMURU,XIPPENFQ,139664
SAAYMURU,YSYHGLQK,30474
SAAYMURU,ZKENOUDA,434120
SAHWCZNH,AANGBULD,443860
SAHWCZNH,APQGTRMF,78997
SAHWCZNH,ATLDMDBO,38365528
SAHWCZNH,AXULOHBQ,121335
SAHWCZNH,BEZYMBBT,3197132
SAHWCZNH,BJALXPFS,157903
SAHWCZNH,BLANHGYY,73911
SAHWCZNH,DBWLZWNK,189091
SAHWCZNH,DDEXPPXU,4298
SAHWCZNH,DEWLVASR,366195
SAHWCZNH,DJBLNPNC,19287
SAHWCZNH,DNMPSKTB,5460638
SAHWCZNH,ELQGMQWE,665595
SAHWCZNH,EVBVXETX,4970830
SAHWCZNH,FCYBOAXC,111991288
SAHWCZNH,FDXPMYGF,27008
SAHWCZNH,FITUEHWN,104138
SAHWCZNH,FQCLOEXA,2373768
SAHWCZNH,FRHNWLNI,904070
SAHWCZNH,FTSVTTSR,186202
SAHWCZNH,FWUCPMMW,24222
SAHWCZNH,GKQIJYDH,4927132
SAHWCZNH,GYHKIVQT,34818472
SAHWCZNH,HXYSSRXE,5065446
SAHWCZNH,JPBRUTWP,6827560
SAHWCZNH,JSLXRQOK,25491
SAHWCZNH,KEUWZRKO,824263
SAHWCZNH,KJNSOAHR,26985024
SAHWCZNH,LUENUFGA,3450995
SAHWCZNH,MIRCVAMV,84912
SAHWCZNH,NZKBIBNU,254224
SAHWCZNH,OKMBFVKS,1907944
SAHWCZNH,PYZMVUWD,24374
SAHWCZNH,QJQJSWFU,138673
SAHWCZNH,QRKRBYJL,2049748
SAHWCZNH,QVLMOEYE,1173748
SAHWCZNH,RJGPVEXX,582161
SAHWCZNH,SDWAYPIK,5427780
SAHWCZNH,UGEQLMXM,259550
SAHWCZNH,UIFPPCLR,142839
SAHWCZNH,UXSPKBJR,377713
SAHWCZNH,VMAQSTJE,22585
SAHWCZNH,WHPUAOID,47057
SAHWCZNH,WPQXWHYO,18344194
SAHWCZNH,WQMVCOEM,11717
SAHWCZNH,XIFHSOWQ,82447
SAHWCZNH,XIPPENFQ,127992
SAHWCZNH,XUOIQPFL,2297346
SAHWCZNH,ZCELVYQU,199752
SAHWCZNH,ZGJXVMNI,2624534
SAHWCZNH,ZKENOUDA,398775
SAHWCZNH,ZXERAXWP,49743
SDWAYPIK,AANGBULD,451318
SDWAYPIK,APQGTRMF,64389
SDWAYPIK,ATLDMDBO,37321972
SDWAYPIK,AXULOHBQ,110415
SDWAYPIK,BEZYMBBT,3195015
SDWAYPIK,BLANHGYY,87073
SDWAYPIK,BSRMSVTC,274825
SDWAYPIK,BTMOEMEP,4175073
SDWAYPIK,DBWLZWNK,200089
SDWAYPIK,DEWLVASR,397898
SDWAYPIK,DNMPSKTB,5321998
SDWAYPIK,DUCMGGNW,888474
SDWAYPIK,ELQGMQWE,659139
SDWAYPIK,EVBVXETX,5185550
SDWAYPIK,FCYBOAXC,112696536
SDWAYPIK,FITUEHWN,114400
SDWAYPIK,FQCLOEXA,2298085
SDWAYPIK,FRHNWLNI,922791
SDWAYPIK,GYHKIVQT,25587072
SDWAYPIK,HXYSSRXE,4842024
SDWAYPIK,IGDVVKUD,44065
SDWAYPIK,JBVHSUWY,410819
SDWAYPIK,JERHKLYW,27594
SDWAYPIK,JPBRUTWP,6389670
SDWAYPIK,JSLXRQOK,27593
SDWAYPIK,KEUWZRKO,746671
SDWAYPIK,KJNSOAHR,27906138
SDWAYPIK,LPHPPJUG,1191544
SDWAYPIK,LRVGFDFM,2269900
SDWAYPIK,LSOIUSXD,232500
SDWAYPIK,LTOYKIML,375603
SDWAYPIK,LUENUFGA,3264584
SDWAYPIK,MIRCVAMV,79114
SDWAYPIK,NZKBIBNU,269543
SDWAYPIK,OGAFEHLU,32814
SDWAYPIK,OKMBFVKS,1856917
SDWAYPIK,OXKURKXR,123692
SDWAYPIK,PYZMVUWD,19287
SDWAYPIK,QJQJSWFU,125555
SDWAYPIK,QKXNTIIB,1244838
SDWAYPIK,QRKRBYJL,1945180
SDWAYPIK,QVLMOEYE,1155101
SDWAYPIK,RAWUKQMJ,3621796
SDWAYPIK,RCBZUSIM,3137
SDWAYPIK,RJGPVEXX,604370
SDWAYPIK,SAHWCZNH,1664906
SDWAYPIK,SUOYXCHP,27681
SDWAYPIK,UGEQLMXM,288090
SDWAYPIK,UIFPPCLR,129769
SDWAYPIK,UQYUIVVR,5329556
SDWAYPIK,UXSPKBJR,323634
SDWAYPIK,VBYCLTYZ,412453
SDWAYPIK,VMAQSTJE,9687
SDWAYPIK,VUAFAIYJ,866267
SDWAYPIK,VWMBASNE,130162
SDWAYPIK,WBLJNPZQ,141565
SDWAYPIK,WPQXWHYO,20500250
SDWAYPIK,WQMVCOEM,15833
SDWAYPIK,XIFHSOWQ,84135
SDWAYPIK,XIPPENFQ,124494
SDWAYPIK,XUOIQPFL,2365758
SDWAYPIK,ZGJXVMNI,2557978
SDWAYPIK,ZKENOUDA,429382
SDWAYPIK,ZXERAXWP,58476
SNHYOVBM,AHMDUILJ,143404
SNHYOVBM,BLANHGYY,81103
SNHYOVBM,BSRMSVTC,282259
SNHYOVBM,BTMOEMEP,4379202
SNHYOVBM,BUZIIBYG,18954076
SNHYOVBM,DBWLZWNK,188282
SNHYOVBM,DJBLNPNC,14907
SNHYOVBM,DUCMGGNW,911829
SNHYOVBM,FDXPMYGF,27008
SNHYOVBM,FITUEHWN,112226
SNHYOVBM,GYHKIVQT,36243164
SNHYOVBM,HCDTGMST,107298
SNHYOVBM,IGDVVKUD,30605
SNHYOVBM,JBVHSUWY,422054
SNHYOVBM,JPBRUTWP,6301410
SNHYOVBM,KEUWZRKO,874974
SNHYOVBM,LPHPPJUG,1161744
SNHYOVBM,LSOIUSXD,248919
SNHYOVBM,LTOYKIML,379146
SNHYOVBM,MBSBZBXA,3872922
SNHYOVBM,MIRCVAMV,90118
SNHYOVBM,NZKBIBNU,271496
SNHYOVBM,OGAFEHLU,45783
SNHYOVBM,OJIFIHMZ,3311603
SNHYOVBM,OXKURKXR,121174
SNHYOVBM,PYZMVUWD,23376
SNHYOVBM,QJQJSWFU,133070
SNHYOVBM,QKXNTIIB,1224763
SNHYOVBM,QRKRBYJL,2127448
SNHYOVBM,RAWUKQMJ,3649779
SNHYOVBM,ROACSLMG,2199006
SNHYOVBM,SDWAYPIK,5280562
SNHYOVBM,STZDBITS,21855578
SNHYOVBM,SUOYXCHP,23082
SNHYOVBM,TGOELCAG,295417
SNHYOVBM,UXSPKBJR,335104
SNHYOVBM,VMAQSTJE,13522
SNHYOVBM,VWMBASNE,143919
SNHYOVBM,WBLJNPZQ,151755
SNHYOVBM,WHPUAOID,47852
SNHYOVBM,XMKRPGLB,802368
SNHYOVBM,XUOIQPFL,2546053
SNHYOVBM,ZKENOUDA,419560
STZDBITS,AANGBULD,454424
STZDBITS,AHMDUILJ,135590
STZDBITS,BEZYMBBT,3180648
STZDBITS,BUZIIBYG,19019710
STZDBITS,DBWLZWNK,180871
STZDBITS,DJBLNPNC,4591
STZDBITS,DUCMGGNW,893848
STZDBITS,EVBVXETX,5089219
STZDBITS,FDXPMYGF,19555
STZDBITS,FTSVTTSR,154001
STZDBITS,FWUCPMMW,17154
STZDBITS,GKQIJYDH,4778042
STZDBITS,JSLXRQOK,15429
STZDBITS,KAGJCHMR,28246
STZDBITS,KJNSOAHR,25695126
STZDBITS,LLHREMKS,63157
STZDBITS,LRVGFDFM,2238009
STZDBITS,LTOYKIML,369848
STZDBITS,MBSBZBXA,3813149
STZDBITS,NAQIHUKZ,35310
STZDBITS,OXKURKXR,125039
STZDBITS,QKXNTIIB,1239229
STZDBITS,QRKRBYJL,2120000
STZDBITS,ROACSLMG,2131717
STZDBITS,SAAYMURU,40329
STZDBITS,SNHYOVBM,280536
STZDBITS,SUOYXCHP,10831
STZDBITS,TGOELCAG,283217
STZDBITS,UGEQLMXM,247736
STZDBITS,UXSPKBJR,382885
STZDBITS,VBYCLTYZ,435341
STZDBITS,WHPUAOID,40299
STZDBITS,XIFHSOWQ,91366
STZDBITS,XIIEJNEE,53070
STZDBITS,YSYHGLQK,13558
STZDBITS,ZCELVYQU,211769
STZDBITS,ZXERAXWP,47299
SUOYXCHP,AHMDUILJ,146047
SUOYXCHP,APQGTRMF,79300
SUOYXCHP,AXULOHBQ,124595
SUOYXCHP,BEZYMBBT,3253923
SUOYXCHP,BLANHGYY,73037
SUOYXCHP,DBWLZWNK,197245
SUOYXCHP,DJBLNPNC,20913
SUOYXCHP,DNMPSKTB,5119929
SUOYXCHP,DUCMGGNW,930858
SUOYXCHP,EVBVXETX,5077300
SUOYXCHP,FCYBOAXC,112387208
SUOYXCHP,FDXPMYGF,25269
SUOYXCHP,FITUEHWN,115105
SUOYXCHP,FQCLOEXA,2363149
SUOYXCHP,FTSVTTSR,186046
SUOYXCHP,HCDTGMST,115557
SUOYXCHP,IGDVVKUD,30987
